chrom1	start1	end1	chrom2	start2	end2	loop_id	source_loop_id	control_count	experimental_count
chr3R	5565895	5567895	chr3R	19261895	19263895	L20_random_463	L20	0	0
chr3R	9042592	9044592	chr3R	22738592	22740592	L20_random_464	L20	1	2
chr3R	6099433	6101433	chr3R	19795433	19797433	L20_random_465	L20	0	0
chr3R	17013259	17015259	chr3R	30709259	30711259	L20_random_466	L20	0	0
chr3R	4972570	4974570	chr3R	18668570	18670570	L20_random_467	L20	0	0
chr3R	2147250	2149250	chr3R	15843250	15845250	L20_random_468	L20	0	0
chr3R	12155942	12157942	chr3R	25851942	25853942	L20_random_469	L20	0	0
chr3R	14112612	14114612	chr3R	27808612	27810612	L20_random_470	L20	0	0
chr3R	15583109	15585109	chr3R	29279109	29281109	L20_random_471	L20	0	0
chr3R	12972982	12974982	chr3R	26668982	26670982	L20_random_472	L20	0	0
chr3R	10932619	10934619	chr3R	24628619	24630619	L20_random_473	L20	1	0
chr3R	4702265	4704265	chr3R	18398265	18400265	L20_random_474	L20	0	0
chr3R	6254490	6256490	chr3R	19950490	19952490	L20_random_475	L20	0	0
chr3R	3437642	3439642	chr3R	17133642	17135642	L20_random_476	L20	0	0
chr3R	17092513	17094513	chr3R	30788513	30790513	L20_random_477	L20	1	0
chr3R	9564378	9566378	chr3R	23260378	23262378	L20_random_478	L20	0	0
chr3R	13409518	13411518	chr3R	27105518	27107518	L20_random_479	L20	0	0
chr3R	5934021	5936021	chr3R	19630021	19632021	L20_random_480	L20	0	0
chr3R	16693355	16695355	chr3R	30389355	30391355	L20_random_481	L20	0	1
chr3R	7670438	7672438	chr3R	21366438	21368438	L20_random_482	L20	0	0
chr3R	9418484	9420484	chr3R	23114484	23116484	L20_random_483	L20	0	0
chr3R	4001134	4003134	chr3R	17697134	17699134	L20_random_484	L20	0	0
chr3R	14756951	14758951	chr3R	28452951	28454951	L20_random_485	L20	0	0
chr3R	1470468	1472468	chr3R	15166468	15168468	L20_random_486	L20	0	0
chr3R	18077647	18079647	chr3R	31773647	31775647	L20_random_487	L20	0	0
chr3R	11449047	11451047	chr3R	25145047	25147047	L20_random_488	L20	0	0
chr3R	7456814	7458814	chr3R	21152814	21154814	L20_random_489	L20	0	0
chr3R	5816015	5818015	chr3R	19512015	19514015	L20_random_490	L20	0	0
chr3R	10847638	10849638	chr3R	24543638	24545638	L20_random_491	L20	0	0
chr3R	9661452	9663452	chr3R	23357452	23359452	L20_random_492	L20	0	0
chr3R	15875118	15877118	chr3R	29571118	29573118	L20_random_493	L20	0	0
chr3R	8693600	8695600	chr3R	22389600	22391600	L20_random_494	L20	0	0
chr3R	15980816	15982816	chr3R	29676816	29678816	L20_random_495	L20	1	0
chr3R	3224304	3226304	chr3R	16920304	16922304	L20_random_496	L20	0	0
chr3R	6470833	6472833	chr3R	20166833	20168833	L20_random_497	L20	0	0
chr3R	197377	199377	chr3R	13893377	13895377	L20_random_498	L20	0	0
chr3R	5602902	5604902	chr3R	19298902	19300902	L20_random_499	L20	1	0
chr3R	10120518	10122518	chr3R	23816518	23818518	L20_random_500	L20	0	0
chr3R	17418027	17420027	chr3R	31106027	31108027	L21_random_1	L21	0	1
chr3R	2467830	2469830	chr3R	16155830	16157830	L21_random_2	L21	0	0
chr3R	11529789	11531789	chr3R	25217789	25219789	L21_random_3	L21	0	1
chr3R	14572756	14574756	chr3R	28260756	28262756	L21_random_4	L21	0	0
chr3R	6873552	6875552	chr3R	20561552	20563552	L21_random_5	L21	0	0
chr3R	15567146	15569146	chr3R	29255146	29257146	L21_random_6	L21	0	0
chr3R	2215559	2217559	chr3R	15903559	15905559	L21_random_7	L21	0	0
chr3R	16565648	16567648	chr3R	30253648	30255648	L21_random_8	L21	0	0
chr3R	7427355	7429355	chr3R	21115355	21117355	L21_random_9	L21	0	0
chr3R	16458820	16460820	chr3R	30146820	30148820	L21_random_10	L21	0	0
chr3R	15837214	15839214	chr3R	29525214	29527214	L21_random_11	L21	0	0
chr3R	8103401	8105401	chr3R	21791401	21793401	L21_random_12	L21	0	0
chr3R	7509938	7511938	chr3R	21197938	21199938	L21_random_13	L21	0	0
chr3R	16203887	16205887	chr3R	29891887	29893887	L21_random_14	L21	1	0
chr3R	45973	47973	chr3R	13733973	13735973	L21_random_15	L21	0	0
chr3R	5330159	5332159	chr3R	19018159	19020159	L21_random_16	L21	0	0
chr3R	16146490	16148490	chr3R	29834490	29836490	L21_random_17	L21	0	0
chr3R	7475515	7477515	chr3R	21163515	21165515	L21_random_18	L21	0	0
chr3R	15107747	15109747	chr3R	28795747	28797747	L21_random_19	L21	0	0
chr3R	12881986	12883986	chr3R	26569986	26571986	L21_random_20	L21	0	0
chr3R	15589298	15591298	chr3R	29277298	29279298	L21_random_21	L21	0	0
chr3R	9866874	9868874	chr3R	23554874	23556874	L21_random_22	L21	0	0
chr3R	15875441	15877441	chr3R	29563441	29565441	L21_random_23	L21	0	0
chr3R	10385134	10387134	chr3R	24073134	24075134	L21_random_24	L21	0	0
chr3R	12027145	12029145	chr3R	25715145	25717145	L21_random_25	L21	0	1
chr3R	4118502	4120502	chr3R	17806502	17808502	L21_random_26	L21	0	0
chr3R	10027729	10029729	chr3R	23715729	23717729	L21_random_27	L21	0	1
chr3R	8239382	8241382	chr3R	21927382	21929382	L21_random_28	L21	1	0
chr3R	3121319	3123319	chr3R	16809319	16811319	L21_random_29	L21	0	0
chr3R	5766659	5768659	chr3R	19454659	19456659	L21_random_30	L21	0	0
chr3R	9150234	9152234	chr3R	22838234	22840234	L21_random_31	L21	0	0
chr3R	9867168	9869168	chr3R	23555168	23557168	L21_random_32	L21	0	0
chr3R	1575917	1577917	chr3R	15263917	15265917	L21_random_33	L21	0	0
chr3R	10161034	10163034	chr3R	23849034	23851034	L21_random_34	L21	0	1
chr3R	12880966	12882966	chr3R	26568966	26570966	L21_random_35	L21	0	0
chr3R	10139623	10141623	chr3R	23827623	23829623	L21_random_36	L21	0	0
chr3R	7980994	7982994	chr3R	21668994	21670994	L21_random_37	L21	0	0
chr3R	527119	529119	chr3R	14215119	14217119	L21_random_38	L21	0	0
chr3R	18132911	18134911	chr3R	31820911	31822911	L21_random_39	L21	0	0
chr3R	3249827	3251827	chr3R	16937827	16939827	L21_random_40	L21	0	0
chr3R	3058716	3060716	chr3R	16746716	16748716	L21_random_41	L21	0	0
chr3R	4486724	4488724	chr3R	18174724	18176724	L21_random_42	L21	0	0
chr3R	9883062	9885062	chr3R	23571062	23573062	L21_random_43	L21	0	0
chr3R	3857770	3859770	chr3R	17545770	17547770	L21_random_44	L21	0	0
chr3R	5510012	5512012	chr3R	19198012	19200012	L21_random_45	L21	0	0
chr3R	8751933	8753933	chr3R	22439933	22441933	L21_random_46	L21	1	1
chr3R	15853604	15855604	chr3R	29541604	29543604	L21_random_47	L21	0	0
chr3R	5107459	5109459	chr3R	18795459	18797459	L21_random_48	L21	0	0
chr3R	3546654	3548654	chr3R	17234654	17236654	L21_random_49	L21	0	0
chr3R	11848461	11850461	chr3R	25536461	25538461	L21_random_50	L21	0	1
chr3R	17317050	17319050	chr3R	31005050	31007050	L21_random_51	L21	0	0
chr3R	2508263	2510263	chr3R	16196263	16198263	L21_random_52	L21	0	0
chr3R	17494937	17496937	chr3R	31182937	31184937	L21_random_53	L21	1	0
chr3R	14071857	14073857	chr3R	27759857	27761857	L21_random_54	L21	0	0
chr3R	13730525	13732525	chr3R	27418525	27420525	L21_random_55	L21	0	0
chr3R	2432953	2434953	chr3R	16120953	16122953	L21_random_56	L21	0	0
chr3R	11885598	11887598	chr3R	25573598	25575598	L21_random_57	L21	0	0
chr3R	11236342	11238342	chr3R	24924342	24926342	L21_random_58	L21	0	0
chr3R	2462290	2464290	chr3R	16150290	16152290	L21_random_59	L21	0	1
chr3R	18264411	18266411	chr3R	31952411	31954411	L21_random_60	L21	0	0
chr3R	7627787	7629787	chr3R	21315787	21317787	L21_random_61	L21	0	0
chr3R	7228289	7230289	chr3R	20916289	20918289	L21_random_62	L21	0	0
chr3R	13441559	13443559	chr3R	27129559	27131559	L21_random_63	L21	1	0
chr3R	14470116	14472116	chr3R	28158116	28160116	L21_random_64	L21	0	0
chr3R	11877626	11879626	chr3R	25565626	25567626	L21_random_65	L21	0	1
chr3R	2478594	2480594	chr3R	16166594	16168594	L21_random_66	L21	0	0
chr3R	16109209	16111209	chr3R	29797209	29799209	L21_random_67	L21	0	0
chr3R	2962614	2964614	chr3R	16650614	16652614	L21_random_68	L21	0	0
chr3R	13005886	13007886	chr3R	26693886	26695886	L21_random_69	L21	0	0
chr3R	5369182	5371182	chr3R	19057182	19059182	L21_random_70	L21	0	0
chr3R	5677230	5679230	chr3R	19365230	19367230	L21_random_71	L21	0	0
chr3R	8409483	8411483	chr3R	22097483	22099483	L21_random_72	L21	0	0
chr3R	3652634	3654634	chr3R	17340634	17342634	L21_random_73	L21	0	0
chr3R	2611693	2613693	chr3R	16299693	16301693	L21_random_74	L21	0	0
chr3R	4755335	4757335	chr3R	18443335	18445335	L21_random_75	L21	0	0
chr3R	837493	839493	chr3R	14525493	14527493	L21_random_76	L21	0	0
chr3R	5603281	5605281	chr3R	19291281	19293281	L21_random_77	L21	0	0
chr3R	1687576	1689576	chr3R	15375576	15377576	L21_random_78	L21	0	0
chr3R	9538216	9540216	chr3R	23226216	23228216	L21_random_79	L21	1	0
chr3R	6510364	6512364	chr3R	20198364	20200364	L21_random_80	L21	0	0
chr3R	9322342	9324342	chr3R	23010342	23012342	L21_random_81	L21	0	0
chr3R	14738220	14740220	chr3R	28426220	28428220	L21_random_82	L21	0	2
chr3R	2812716	2814716	chr3R	16500716	16502716	L21_random_83	L21	0	0
chr3R	9699036	9701036	chr3R	23387036	23389036	L21_random_84	L21	0	0
chr3R	8155696	8157696	chr3R	21843696	21845696	L21_random_85	L21	0	0
chr3R	11094691	11096691	chr3R	24782691	24784691	L21_random_86	L21	0	0
chr3R	1975680	1977680	chr3R	15663680	15665680	L21_random_87	L21	0	0
chr3R	10133320	10135320	chr3R	23821320	23823320	L21_random_88	L21	0	0
chr3R	2608191	2610191	chr3R	16296191	16298191	L21_random_89	L21	0	0
chr3R	11520366	11522366	chr3R	25208366	25210366	L21_random_90	L21	0	0
chr3R	2700711	2702711	chr3R	16388711	16390711	L21_random_91	L21	0	0
chr3R	17353246	17355246	chr3R	31041246	31043246	L21_random_92	L21	1	0
chr3R	10913153	10915153	chr3R	24601153	24603153	L21_random_93	L21	0	0
chr3R	10578629	10580629	chr3R	24266629	24268629	L21_random_94	L21	0	0
chr3R	15378709	15380709	chr3R	29066709	29068709	L21_random_95	L21	0	0
chr3R	5646618	5648618	chr3R	19334618	19336618	L21_random_96	L21	0	0
chr3R	1869489	1871489	chr3R	15557489	15559489	L21_random_97	L21	0	0
chr3R	6583329	6585329	chr3R	20271329	20273329	L21_random_98	L21	0	0
chr3R	17330495	17332495	chr3R	31018495	31020495	L21_random_99	L21	1	0
chr3R	4562488	4564488	chr3R	18250488	18252488	L21_random_100	L21	0	0
chr3R	14605739	14607739	chr3R	28293739	28295739	L21_random_101	L21	0	0
chr3R	4416383	4418383	chr3R	18104383	18106383	L21_random_102	L21	0	0
chr3R	14594075	14596075	chr3R	28282075	28284075	L21_random_103	L21	1	2
chr3R	6833490	6835490	chr3R	20521490	20523490	L21_random_104	L21	0	0
chr3R	15283222	15285222	chr3R	28971222	28973222	L21_random_105	L21	0	0
chr3R	5798736	5800736	chr3R	19486736	19488736	L21_random_106	L21	0	0
chr3R	16950759	16952759	chr3R	30638759	30640759	L21_random_107	L21	0	0
chr3R	6057232	6059232	chr3R	19745232	19747232	L21_random_108	L21	0	0
chr3R	9346425	9348425	chr3R	23034425	23036425	L21_random_109	L21	0	0
chr3R	7155394	7157394	chr3R	20843394	20845394	L21_random_110	L21	0	0
chr3R	13778040	13780040	chr3R	27466040	27468040	L21_random_111	L21	0	0
chr3R	7236583	7238583	chr3R	20924583	20926583	L21_random_112	L21	0	0
chr3R	14356042	14358042	chr3R	28044042	28046042	L21_random_113	L21	0	0
chr3R	16916285	16918285	chr3R	30604285	30606285	L21_random_114	L21	0	0
chr3R	17286165	17288165	chr3R	30974165	30976165	L21_random_115	L21	0	2
chr3R	4268984	4270984	chr3R	17956984	17958984	L21_random_116	L21	0	0
chr3R	6725541	6727541	chr3R	20413541	20415541	L21_random_117	L21	0	0
chr3R	5045116	5047116	chr3R	18733116	18735116	L21_random_118	L21	0	0
chr3R	12137667	12139667	chr3R	25825667	25827667	L21_random_119	L21	0	0
chr3R	17274007	17276007	chr3R	30962007	30964007	L21_random_120	L21	0	0
chr3R	9447553	9449553	chr3R	23135553	23137553	L21_random_121	L21	0	1
chr3R	14995603	14997603	chr3R	28683603	28685603	L21_random_122	L21	0	0
chr3R	3960940	3962940	chr3R	17648940	17650940	L21_random_123	L21	0	0
chr3R	8828450	8830450	chr3R	22516450	22518450	L21_random_124	L21	0	0
chr3R	821913	823913	chr3R	14509913	14511913	L21_random_125	L21	0	0
chr3R	17453841	17455841	chr3R	31141841	31143841	L21_random_126	L21	0	0
chr3R	13234329	13236329	chr3R	26922329	26924329	L21_random_127	L21	0	0
chr3R	14815302	14817302	chr3R	28503302	28505302	L21_random_128	L21	1	1
chr3R	2649272	2651272	chr3R	16337272	16339272	L21_random_129	L21	0	0
chr3R	7818673	7820673	chr3R	21506673	21508673	L21_random_130	L21	0	0
chr3R	3413537	3415537	chr3R	17101537	17103537	L21_random_131	L21	0	0
chr3R	12846269	12848269	chr3R	26534269	26536269	L21_random_132	L21	0	0
chr3R	3022570	3024570	chr3R	16710570	16712570	L21_random_133	L21	0	0
chr3R	17639821	17641821	chr3R	31327821	31329821	L21_random_134	L21	0	0
chr3R	11897738	11899738	chr3R	25585738	25587738	L21_random_135	L21	0	0
chr3R	7287005	7289005	chr3R	20975005	20977005	L21_random_136	L21	0	0
chr3R	18199655	18201655	chr3R	31887655	31889655	L21_random_137	L21	0	0
chr3R	5360543	5362543	chr3R	19048543	19050543	L21_random_138	L21	1	0
chr3R	616277	618277	chr3R	14304277	14306277	L21_random_139	L21	0	0
chr3R	5651926	5653926	chr3R	19339926	19341926	L21_random_140	L21	0	0
chr3R	2238840	2240840	chr3R	15926840	15928840	L21_random_141	L21	0	0
chr3R	4130970	4132970	chr3R	17818970	17820970	L21_random_142	L21	0	0
chr3R	9219119	9221119	chr3R	22907119	22909119	L21_random_143	L21	0	1
chr3R	9818237	9820237	chr3R	23506237	23508237	L21_random_144	L21	0	0
chr3R	9645904	9647904	chr3R	23333904	23335904	L21_random_145	L21	0	0
chr3R	15563079	15565079	chr3R	29251079	29253079	L21_random_146	L21	0	0
chr3R	2610779	2612779	chr3R	16298779	16300779	L21_random_147	L21	0	0
chr3R	899587	901587	chr3R	14587587	14589587	L21_random_148	L21	0	0
chr3R	7147849	7149849	chr3R	20835849	20837849	L21_random_149	L21	0	0
chr3R	3364305	3366305	chr3R	17052305	17054305	L21_random_150	L21	0	0
chr3R	9686708	9688708	chr3R	23374708	23376708	L21_random_151	L21	0	0
chr3R	17811877	17813877	chr3R	31499877	31501877	L21_random_152	L21	0	0
chr3R	3685356	3687356	chr3R	17373356	17375356	L21_random_153	L21	0	0
chr3R	15807367	15809367	chr3R	29495367	29497367	L21_random_154	L21	1	1
chr3R	16411341	16413341	chr3R	30099341	30101341	L21_random_155	L21	0	1
chr3R	14863615	14865615	chr3R	28551615	28553615	L21_random_156	L21	1	0
chr3R	1595792	1597792	chr3R	15283792	15285792	L21_random_157	L21	0	0
chr3R	6918190	6920190	chr3R	20606190	20608190	L21_random_158	L21	0	0
chr3R	3256532	3258532	chr3R	16944532	16946532	L21_random_159	L21	0	0
chr3R	5276683	5278683	chr3R	18964683	18966683	L21_random_160	L21	0	0
chr3R	10712604	10714604	chr3R	24400604	24402604	L21_random_161	L21	0	0
chr3R	4770325	4772325	chr3R	18458325	18460325	L21_random_162	L21	0	0
chr3R	3489333	3491333	chr3R	17177333	17179333	L21_random_163	L21	0	0
chr3R	8929530	8931530	chr3R	22617530	22619530	L21_random_164	L21	0	0
chr3R	430282	432282	chr3R	14118282	14120282	L21_random_165	L21	0	0
chr3R	17087066	17089066	chr3R	30775066	30777066	L21_random_166	L21	0	0
chr3R	5176251	5178251	chr3R	18864251	18866251	L21_random_167	L21	0	0
chr3R	654728	656728	chr3R	14342728	14344728	L21_random_168	L21	0	0
chr3R	5957750	5959750	chr3R	19645750	19647750	L21_random_169	L21	0	1
chr3R	1427144	1429144	chr3R	15115144	15117144	L21_random_170	L21	0	0
chr3R	15787775	15789775	chr3R	29475775	29477775	L21_random_171	L21	0	0
chr3R	6129928	6131928	chr3R	19817928	19819928	L21_random_172	L21	0	0
chr3R	3901290	3903290	chr3R	17589290	17591290	L21_random_173	L21	0	0
chr3R	292123	294123	chr3R	13980123	13982123	L21_random_174	L21	0	0
chr3R	17202648	17204648	chr3R	30890648	30892648	L21_random_175	L21	0	0
chr3R	4758191	4760191	chr3R	18446191	18448191	L21_random_176	L21	0	0
chr3R	6471499	6473499	chr3R	20159499	20161499	L21_random_177	L21	0	0
chr3R	17613600	17615600	chr3R	31301600	31303600	L21_random_178	L21	0	0
chr3R	8580926	8582926	chr3R	22268926	22270926	L21_random_179	L21	0	1
chr3R	14362	16362	chr3R	13702362	13704362	L21_random_180	L21	0	0
chr3R	6176333	6178333	chr3R	19864333	19866333	L21_random_181	L21	0	0
chr3R	12329394	12331394	chr3R	26017394	26019394	L21_random_182	L21	0	0
chr3R	10319250	10321250	chr3R	24007250	24009250	L21_random_183	L21	1	0
chr3R	15865613	15867613	chr3R	29553613	29555613	L21_random_184	L21	0	0
chr3R	381029	383029	chr3R	14069029	14071029	L21_random_185	L21	0	0
chr3R	6488179	6490179	chr3R	20176179	20178179	L21_random_186	L21	0	0
chr3R	16735908	16737908	chr3R	30423908	30425908	L21_random_187	L21	1	0
chr3R	9528719	9530719	chr3R	23216719	23218719	L21_random_188	L21	0	0
chr3R	14133188	14135188	chr3R	27821188	27823188	L21_random_189	L21	0	0
chr3R	1660536	1662536	chr3R	15348536	15350536	L21_random_190	L21	0	0
chr3R	15339289	15341289	chr3R	29027289	29029289	L21_random_191	L21	0	1
chr3R	7345074	7347074	chr3R	21033074	21035074	L21_random_192	L21	0	1
chr3R	6971240	6973240	chr3R	20659240	20661240	L21_random_193	L21	0	0
chr3R	2740171	2742171	chr3R	16428171	16430171	L21_random_194	L21	0	0
chr3R	16541617	16543617	chr3R	30229617	30231617	L21_random_195	L21	0	0
chr3R	12052986	12054986	chr3R	25740986	25742986	L21_random_196	L21	0	0
chr3R	7293939	7295939	chr3R	20981939	20983939	L21_random_197	L21	0	0
chr3R	8248810	8250810	chr3R	21936810	21938810	L21_random_198	L21	0	0
chr3R	2524560	2526560	chr3R	16212560	16214560	L21_random_199	L21	0	0
chr3R	4068033	4070033	chr3R	17756033	17758033	L21_random_200	L21	0	0
chr3R	13776304	13778304	chr3R	27464304	27466304	L21_random_201	L21	0	0
chr3R	17518571	17520571	chr3R	31206571	31208571	L21_random_202	L21	2	0
chr3R	14598130	14600130	chr3R	28286130	28288130	L21_random_203	L21	3	0
chr3R	10697339	10699339	chr3R	24385339	24387339	L21_random_204	L21	0	0
chr3R	12931025	12933025	chr3R	26619025	26621025	L21_random_205	L21	0	0
chr3R	15644829	15646829	chr3R	29332829	29334829	L21_random_206	L21	0	0
chr3R	13882566	13884566	chr3R	27570566	27572566	L21_random_207	L21	0	0
chr3R	378572	380572	chr3R	14066572	14068572	L21_random_208	L21	0	0
chr3R	1647263	1649263	chr3R	15335263	15337263	L21_random_209	L21	0	0
chr3R	15782429	15784429	chr3R	29470429	29472429	L21_random_210	L21	0	0
chr3R	16873982	16875982	chr3R	30561982	30563982	L21_random_211	L21	0	0
chr3R	9251855	9253855	chr3R	22939855	22941855	L21_random_212	L21	0	0
chr3R	9921625	9923625	chr3R	23609625	23611625	L21_random_213	L21	0	0
chr3R	306278	308278	chr3R	13994278	13996278	L21_random_214	L21	0	0
chr3R	11739666	11741666	chr3R	25427666	25429666	L21_random_215	L21	0	2
chr3R	12682778	12684778	chr3R	26370778	26372778	L21_random_216	L21	0	0
chr3R	9588311	9590311	chr3R	23276311	23278311	L21_random_217	L21	0	0
chr3R	1273903	1275903	chr3R	14961903	14963903	L21_random_218	L21	0	0
chr3R	18002251	18004251	chr3R	31690251	31692251	L21_random_219	L21	0	0
chr3R	221410	223410	chr3R	13909410	13911410	L21_random_220	L21	0	0
chr3R	5372618	5374618	chr3R	19060618	19062618	L21_random_221	L21	0	0
chr3R	4165113	4167113	chr3R	17853113	17855113	L21_random_222	L21	1	0
chr3R	14541567	14543567	chr3R	28229567	28231567	L21_random_223	L21	0	0
chr3R	1600743	1602743	chr3R	15288743	15290743	L21_random_224	L21	0	0
chr3R	9447429	9449429	chr3R	23135429	23137429	L21_random_225	L21	0	1
chr3R	2388091	2390091	chr3R	16076091	16078091	L21_random_226	L21	0	0
chr3R	4159796	4161796	chr3R	17847796	17849796	L21_random_227	L21	0	0
chr3R	5332640	5334640	chr3R	19020640	19022640	L21_random_228	L21	0	0
chr3R	6399788	6401788	chr3R	20087788	20089788	L21_random_229	L21	0	0
chr3R	2722154	2724154	chr3R	16410154	16412154	L21_random_230	L21	0	0
chr3R	5231108	5233108	chr3R	18919108	18921108	L21_random_231	L21	0	1
chr3R	13940853	13942853	chr3R	27628853	27630853	L21_random_232	L21	0	0
chr3R	5339986	5341986	chr3R	19027986	19029986	L21_random_233	L21	0	0
chr3R	12159312	12161312	chr3R	25847312	25849312	L21_random_234	L21	0	0
chr3R	9777758	9779758	chr3R	23465758	23467758	L21_random_235	L21	1	0
chr3R	1058185	1060185	chr3R	14746185	14748185	L21_random_236	L21	0	0
chr3R	12155450	12157450	chr3R	25843450	25845450	L21_random_237	L21	0	0
chr3R	16681708	16683708	chr3R	30369708	30371708	L21_random_238	L21	0	0
chr3R	17472721	17474721	chr3R	31160721	31162721	L21_random_239	L21	0	0
chr3R	1868477	1870477	chr3R	15556477	15558477	L21_random_240	L21	0	0
chr3R	487621	489621	chr3R	14175621	14177621	L21_random_241	L21	0	0
chr3R	17480690	17482690	chr3R	31168690	31170690	L21_random_242	L21	0	0
chr3R	12135861	12137861	chr3R	25823861	25825861	L21_random_243	L21	0	0
chr3R	15265602	15267602	chr3R	28953602	28955602	L21_random_244	L21	0	0
chr3R	16653190	16655190	chr3R	30341190	30343190	L21_random_245	L21	0	0
chr3R	5400855	5402855	chr3R	19088855	19090855	L21_random_246	L21	0	0
chr3R	8231587	8233587	chr3R	21919587	21921587	L21_random_247	L21	0	0
chr3R	9206211	9208211	chr3R	22894211	22896211	L21_random_248	L21	0	0
chr3R	5970271	5972271	chr3R	19658271	19660271	L21_random_249	L21	0	0
chr3R	5632316	5634316	chr3R	19320316	19322316	L21_random_250	L21	0	0
chr3R	5683287	5685287	chr3R	19371287	19373287	L21_random_251	L21	1	0
chr3R	2443161	2445161	chr3R	16131161	16133161	L21_random_252	L21	0	0
chr3R	2970565	2972565	chr3R	16658565	16660565	L21_random_253	L21	0	0
chr3R	6193578	6195578	chr3R	19881578	19883578	L21_random_254	L21	0	0
chr3R	16578856	16580856	chr3R	30266856	30268856	L21_random_255	L21	0	0
chr3R	16712993	16714993	chr3R	30400993	30402993	L21_random_256	L21	0	0
chr3R	17650597	17652597	chr3R	31338597	31340597	L21_random_257	L21	0	0
chr3R	4490496	4492496	chr3R	18178496	18180496	L21_random_258	L21	0	0
chr3R	15104476	15106476	chr3R	28792476	28794476	L21_random_259	L21	0	0
chr3R	8822952	8824952	chr3R	22510952	22512952	L21_random_260	L21	0	0
chr3R	7742827	7744827	chr3R	21430827	21432827	L21_random_261	L21	0	0
